time,currency,event,impact
02:00:00,EUR,German Final CPI m/m,low
02:45:00,EUR,French Final CPI m/m,low
08:30:00,CAD,NHPI m/m,low
08:30:00,USD,PPI m/m,high
08:30:00,USD,Core PPI m/m,medium
08:30:00,USD,Unemployment Claims,medium
09:30:00,USD,FOMC Member Clarida Speaks,medium
09:35:00,USD,FOMC Member Williams Speaks,medium
09:40:00,USD,FOMC Member Bullard Speaks,medium
10:30:00,USD,Natural Gas Storage,low
13:00:00,CAD,Gov Council Member Wilkins Speaks,medium
13:01:00,USD,30-y Bond Auction,low
16:00:00,USD,FOMC Member Bowman Speaks,medium
18:30:00,NZD,BusinessNZ Manufacturing Index,low
18:48:00,NZD,Visitor Arrivals m/m,low
21:30:00,AUD,RBA Financial Stability Review,medium
