time,currency,event,impact
06:00:00,GBP,CBI Industrial Order Expectations,low
09:45:00,EUR,Consumer Confidence,low
10:00:00,USD,Existing Home Sales,low
10:30:00,AUD,CB Leading Index m/m,low
10:45:00,USD,FOMC Member Evans Speaks,medium
11:00:00,GBP,Prime Minister May Speaks,high
11:06:00,NZD,GDT Price Index,low
12:00:00,USD,FOMC Member Rosengren Speaks,medium
18:45:00,NZD,Retail Sales q/q,high
18:45:00,NZD,Core Retail Sales q/q,medium
19:50:00,JPY,Core Machinery Orders m/m,low
19:50:00,JPY,Trade Balance,low
20:30:00,AUD,MI Leading Index m/m,low
21:30:00,AUD,Construction Work Done q/q,medium
