time,currency,event,impact
02:00:00,EUR,German PPI m/m,medium
04:30:00,GBP,Public Sector Net Borrowing,high
01:01:00,EUR,Eurogroup Meetings,high
08:30:00,CAD,Core CPI m/m,high
08:30:00,CAD,CPI m/m,medium
