time,currency,event,impact
01:00:00,JPY,Leading Indicators,low
01:45:00,CHF,Unemployment Rate,low
03:00:00,CHF,Foreign Currency Reserves,high
03:00:00,GBP,Halifax HPI m/m,medium
03:15:00,CHF,CPI m/m,high
04:30:00,GBP,Final Services PMI,high
04:43:00,EUR,Spanish 10-y Bond Auction,high
04:59:00,EUR,French 10-y Bond Auction,medium
07:00:00,GBP,Asset Purchase Facility,high
07:00:00,GBP,Official Bank Rate,high
08:30:00,USD,Unemployment Claims,high
10:00:00,CAD,Ivey PMI,high
10:00:00,USD,Fed Chairman Bernanke Testifies,high
10:30:00,USD,Natural Gas Storage,low
12:10:00,USD,FOMC Member Lockhart Speaks,medium
15:00:00,USD,Consumer Credit m/m,low
19:50:00,JPY,Current Account,high
19:50:00,JPY,Final GDP q/q,medium
19:50:00,JPY,Bank Lending y/y,low
20:01:00,JPY,Final GDP Price Index y/y,low
21:30:00,AUD,Trade Balance,high
21:30:00,AUD,Home Loans m/m,medium
23:30:00,AUD,RBA Gov Stevens Speaks,high
