time,currency,event,impact
02:00:00,AUD,RBA Gov Stevens Speaks,high
02:00:00,CHF,Trade Balance,medium
02:00:00,EUR,German PPI m/m,medium
02:29:00,JPY,BOJ Press Conference,high
01:01:00,EUR,Eurogroup Meetings,high
08:30:00,CAD,Wholesale Sales m/m,medium
08:30:00,NZD,GDT Price Index,low
08:30:00,USD,Building Permits,high
08:30:00,USD,Housing Starts,medium
09:00:00,USD,FOMC Member Lacker Speaks,medium
12:15:00,USD,Fed Chairman Bernanke Speaks,high
18:30:00,AUD,MI Leading Index m/m,medium
18:50:00,JPY,Trade Balance,medium
21:00:00,CNY,CB Leading Index m/m,low
21:00:00,NZD,Credit Card Spending y/y,low
