time,currency,event,impact
03:15:00,CHF,PPI m/m,medium
04:30:00,GBP,PPI Input m/m,high
06:30:00,GBP,MPC Member Bean Speaks,medium
08:30:00,CAD,Capacity Utilization Rate,low
12:10:00,CAD,BOC Gov Carney Speaks,medium
13:30:00,EUR,ECB President Trichet Speaks,medium
16:00:00,NZD,REINZ HPI m/m,medium
16:45:00,NZD,Core Retail Sales m/m,high
16:45:00,NZD,Retail Sales m/m,medium
19:01:00,GBP,RICS House Price Balance,medium
19:30:00,AUD,NAB Business Confidence,medium
19:30:00,AUD,Housing Starts q/q,low
23:30:00,JPY,Revised Industrial Production m/m,low
