time,currency,event,impact
01:45:00,CHF,SECO Economic Forecasts,medium
02:00:00,JPY,BOJ Gov Shirakawa Speaks,medium
03:15:00,CHF,Industrial Production q/q,medium
04:30:00,GBP,Retail Sales m/m,high
04:30:00,GBP,Consumer Inflation Expectations,medium
04:47:00,EUR,Spanish 10-y Bond Auction,medium
05:00:00,EUR,Trade Balance,low
06:00:00,GBP,CBI Industrial Order Expectations,medium
07:34:00,GBP,10-y Bond Auction,medium
07:59:00,CHF,Libor Rate,high
07:59:00,CHF,SNB Monetary Policy Assessment,high
08:30:00,USD,PPI m/m,high
08:30:00,USD,Unemployment Claims,high
08:30:00,USD,Core PPI m/m,medium
08:30:00,USD,Current Account,medium
09:00:00,USD,TIC Long-Term Purchases,high
10:00:00,USD,Philly Fed Manufacturing Index,high
10:00:00,USD,Treasury Sec Geithner Speaks,high
10:30:00,USD,Natural Gas Storage,low
14:00:00,USD,Treasury Sec Geithner Speaks,medium
14:45:00,GBP,MPC Member Posen Speaks,medium
18:05:00,NZD,Westpac Consumer Sentiment,low
