time,currency,event,impact
02:00:00,CHF,Trade Balance,medium
04:30:00,GBP,Public Sector Net Borrowing,medium
20:30:00,AUD,MI Leading Index m/m,low
21:30:00,AUD,CPI q/q,high
21:30:00,AUD,Trimmed Mean CPI q/q,medium
22:00:00,CNY,CB Leading Index m/m,low
23:05:00,AUD,RBA Gov Stevens Speaks,high
