time,currency,event,impact
17:52:00,NZD,Westpac Consumer Sentiment,low
18:47:00,NZD,Visitor Arrivals m/m,low
01:01:00,CNY,Bank Holiday,holiday
23:00:00,NZD,Credit Card Spending y/y,low
