time,currency,event,impact
02:00:00,CHF,Trade Balance,medium
02:00:00,EUR,German PPI m/m,low
04:00:00,EUR,Current Account,low
05:45:00,GBP,MPC Member McCafferty Speaks,medium
06:00:00,GBP,BOE Gov Carney Speaks,high
08:30:00,CAD,Wholesale Sales m/m,medium
08:30:00,USD,Building Permits,high
08:30:00,USD,Housing Starts,medium
09:00:00,USD,FOMC Member Dudley Speaks,medium
09:15:00,USD,FOMC Member Powell Speaks,medium
10:04:00,NZD,GDT Price Index,high
11:00:00,USD,Fed Chair Yellen Speaks,medium
17:45:00,NZD,Visitor Arrivals m/m,low
19:00:00,AUD,CB Leading Index m/m,low
19:30:00,AUD,MI Leading Index m/m,low
19:50:00,JPY,Trade Balance,low
22:00:00,NZD,Credit Card Spending y/y,low
