time,currency,event,impact
01:00:00,JPY,BOJ Gov Shirakawa Speaks,medium
01:57:00,EUR,German Import Prices m/m,low
04:00:00,EUR,Italian Retail Sales m/m,low
07:00:00,GBP,MPC Member Weale Speaks,medium
01:01:00,NZD,Parliamentary Elections,low
