time,currency,event,impact
02:45:00,EUR,French Industrial Production m/m,medium
04:00:00,EUR,Italian Industrial Production m/m,low
05:15:00,USD,FOMC Member Dudley Speaks,medium
11:00:00,USD,FOMC Member Evans Speaks,medium
11:30:00,EUR,German Buba President Weber Speaks,medium
12:15:00,USD,FOMC Member Yellen Speaks,medium
19:01:00,GBP,BRC Retail Sales Monitor y/y,medium
19:01:00,GBP,RICS House Price Balance,medium
19:50:00,JPY,Monetary Policy Meeting Minutes,medium
19:50:00,JPY,Bank Lending y/y,low
19:50:00,JPY,M2 Money Stock y/y,low
21:30:00,AUD,NAB Business Confidence,medium
23:45:00,JPY,30-y Bond Auction,low
