time,currency,event,impact
02:00:00,CHF,UBS Consumption Indicator,medium
03:00:00,EUR,Spanish Flash CPI y/y,low
04:00:00,EUR,Retail PMI,low
04:00:00,EUR,Italian Retail Sales m/m,low
04:30:00,GBP,Net Lending to Individuals m/m,medium
04:30:00,GBP,M4 Money Supply m/m,low
04:30:00,GBP,Mortgage Approvals,low
05:20:00,EUR,Italian 10-y Bond Auction,medium
08:30:00,CAD,Current Account,medium
08:30:00,CAD,RMPI m/m,medium
08:30:00,CAD,IPPI m/m,low
09:00:00,USD,S&P/CS Composite-20 HPI y/y,medium
10:00:00,USD,CB Consumer Confidence,high
12:15:00,USD,FOMC Member Kocherlakota Speaks,medium
14:00:00,USD,FOMC Meeting Minutes,high
19:01:00,GBP,GfK Consumer Confidence,medium
19:15:00,JPY,Final Manufacturing PMI,low
19:50:00,JPY,Prelim Industrial Production m/m,medium
21:00:00,NZD,Final ANZ Business Confidence,high
21:30:00,AUD,Private Sector Credit m/m,medium
21:30:00,JPY,Average Cash Earnings y/y,medium
