time,currency,event,impact
10:00:00,USD,NAHB Housing Market Index,low
10:30:00,USD,President Obama Speaks,low
14:00:00,CAD,Gov Council Member Lane Speaks,medium
21:30:00,AUD,Monetary Policy Meeting Minutes,high
