time,currency,event,impact
01:01:00,NZD,Bank Holiday,holiday
01:01:00,CNY,Bank Holiday,holiday
20:30:00,AUD,MI Inflation Gauge m/m,low
21:30:00,AUD,ANZ Job Advertisements m/m,high
