time,currency,event,impact
01:30:00,EUR,French Final CPI m/m,low
02:00:00,JPY,Economy Watchers Sentiment,low
02:00:00,JPY,Prelim Machine Tool Orders y/y,low
04:00:00,EUR,ECB Monthly Bulletin,medium
04:30:00,GBP,Manufacturing Production m/m,high
04:30:00,GBP,Industrial Production m/m,low
05:00:00,EUR,Industrial Production m/m,medium
05:38:00,GBP,30-y Bond Auction,low
08:30:00,CAD,NHPI m/m,medium
08:30:00,USD,Core Retail Sales m/m,high
08:30:00,USD,PPI m/m,high
08:30:00,USD,Retail Sales m/m,high
08:30:00,USD,Unemployment Claims,high
08:30:00,USD,Core PPI m/m,medium
08:30:00,USD,FOMC Member Plosser Speaks,medium
10:00:00,GBP,NIESR GDP Estimate,medium
10:00:00,USD,Fed Chairman Bernanke Testifies,high
10:00:00,USD,Business Inventories m/m,medium
10:30:00,USD,Natural Gas Storage,low
13:00:00,USD,30-y Bond Auction,low
20:00:00,USD,Fed Chairman Bernanke Speaks,medium
22:00:00,CNY,CB Leading Index m/m,low
