time,currency,event,impact
01:45:00,CHF,SECO Consumer Climate,low
01:01:00,EUR,French Bank Holiday,holiday
02:00:00,EUR,German Industrial Production m/m,low
02:59:00,GBP,Halifax HPI m/m,medium
03:15:00,CHF,CPI m/m,medium
07:00:00,GBP,Asset Purchase Facility,high
07:00:00,GBP,Official Bank Rate,high
07:45:00,EUR,Main Refinancing Rate,high
08:13:00,CAD,Housing Starts,medium
08:30:00,CAD,NHPI m/m,medium
08:30:00,EUR,ECB Press Conference,high
08:30:00,USD,Unemployment Claims,high
09:30:00,USD,Fed Chair Yellen Testifies,high
09:30:00,USD,FOMC Member Tarullo Speaks,low
10:00:00,USD,Treasury Sec Lew Speaks,medium
10:30:00,USD,Natural Gas Storage,low
12:30:00,CHF,Gov Board Member Danthine Speaks,medium
13:01:00,USD,30-y Bond Auction,low
21:30:00,AUD,RBA Monetary Policy Statement,high
21:30:00,CNY,CPI y/y,high
21:30:00,CNY,PPI y/y,medium
23:00:00,AUD,RBA Deputy Gov Debelle Speaks,medium
