time,currency,event,impact
10:00:00,NZD,Daylight Saving Time Shift,holiday
21:00:00,CNY,Manufacturing PMI,medium
21:00:00,CNY,Non-Manufacturing PMI,medium
21:45:00,CNY,Caixin Manufacturing PMI,low
