time,currency,event,impact
03:15:00,CHF,CPI m/m,low
04:10:00,EUR,Retail PMI,low
05:34:00,GBP,30-y Bond Auction,low
07:30:00,USD,FOMC Member Dudley Speaks,medium
10:00:00,CAD,Ivey PMI,medium
10:00:00,USD,Factory Orders m/m,low
10:01:00,USD,IBD/TIPP Economic Optimism,low
10:51:00,NZD,GDT Price Index,medium
13:15:00,GBP,MPC Member Haldane Speaks,medium
16:30:00,AUD,AIG Construction Index,low
16:35:00,AUD,RBA Gov Lowe Speaks,high
17:30:00,USD,FOMC Member Brainard Speaks,medium
19:30:00,AUD,GDP q/q,high
