time,currency,event,impact
01:01:00,NZD,Bank Holiday,holiday
19:50:00,JPY,Monetary Base y/y,low
21:00:00,AUD,MI Inflation Gauge m/m,low
21:30:00,AUD,Retail Sales m/m,high
21:30:00,AUD,Company Operating Profits q/q,medium
21:30:00,AUD,ANZ Job Advertisements m/m,low
