time,currency,event,impact
18:45:00,NZD,Retail Sales q/q,high
18:45:00,NZD,Visitor Arrivals m/m,low
18:47:00,NZD,Core Retail Sales q/q,medium
19:01:00,GBP,Rightmove HPI m/m,low
19:50:00,JPY,Trade Balance,low
23:00:00,NZD,Credit Card Spending y/y,low
