time,currency,event,impact
04:00:00,EUR,Current Account,low
01:01:00,EUR,Eurogroup Meetings,low
06:00:00,EUR,German Buba Monthly Report,low
01:01:00,USD,Bank Holiday,holiday
14:45:00,GBP,BOE Gov Carney Speaks,high
16:45:00,NZD,PPI Input q/q,medium
16:45:00,NZD,PPI Output q/q,low
17:15:00,AUD,RBA Assist Gov Bullock Speaks,medium
01:01:00,CNY,Bank Holiday,holiday
19:30:00,AUD,Monetary Policy Meeting Minutes,high
