time,currency,event,impact
04:30:00,GBP,High Street Lending,low
09:40:00,EUR,ECB President Draghi Speaks,high
10:00:00,USD,New Home Sales,medium
13:00:00,GBP,MPC Member Cunliffe Speaks,low
15:15:00,USD,FOMC Member Quarles Speaks,medium
16:45:00,NZD,Trade Balance,medium
