time,currency,event,impact
07:26:00,CNY,M2 Money Supply y/y,low
07:27:00,CNY,New Loans,low
21:30:00,AUD,NAB Business Confidence,medium
21:59:00,CNY,Fixed Asset Investment ytd/y,medium
21:59:00,CNY,Industrial Production y/y,medium
22:00:00,CNY,Retail Sales y/y,low
22:00:00,CNY,Unemployment Rate,low
