time,currency,event,impact
03:15:00,CHF,Employment Level,medium
03:55:00,EUR,German Unemployment Change,medium
04:00:00,EUR,Retail PMI,low
05:34:00,EUR,Italian 10-y Bond Auction,low
08:30:00,USD,Prelim GDP q/q,high
08:30:00,USD,Prelim GDP Price Index q/q,low
08:30:00,USD,Unemployment Claims,low
09:15:00,EUR,ECB President Trichet Speaks,medium
10:00:00,USD,Fed Chairman Bernanke Testifies,high
10:30:00,USD,Natural Gas Storage,low
10:48:00,GBP,GfK Consumer Confidence,low
16:45:00,NZD,Trade Balance,high
18:15:00,JPY,Final Manufacturing PMI,low
18:30:00,JPY,Tokyo Core CPI y/y,medium
18:30:00,JPY,Household Spending y/y,low
18:30:00,JPY,National Core CPI y/y,low
18:30:00,JPY,Unemployment Rate,low
19:30:00,AUD,Private Sector Credit m/m,medium
