time,currency,event,impact
00:30:00,AUD,Cash Rate,high
00:30:00,AUD,RBA Rate Statement,high
01:45:00,CHF,GDP q/q,low
03:15:00,CHF,CPI m/m,medium
03:15:00,EUR,Spanish Services PMI,low
03:45:00,EUR,Italian Services PMI,low
03:50:00,EUR,French Final Services PMI,low
03:55:00,EUR,German Final Services PMI,low
04:00:00,EUR,Final Services PMI,low
04:30:00,GBP,Final Services PMI,high
05:00:00,EUR,Retail Sales m/m,low
05:10:00,AUD,RBA Gov Lowe Speaks,high
08:00:00,USD,FOMC Member Brainard Speaks,medium
10:00:00,USD,Factory Orders m/m,medium
10:28:00,NZD,GDT Price Index,medium
13:10:00,USD,FOMC Member Kashkari Speaks,medium
18:05:00,USD,FOMC Member Kaplan Speaks,medium
20:00:00,JPY,Average Cash Earnings y/y,low
21:30:00,AUD,GDP q/q,high
