time,currency,event,impact
02:00:00,EUR,German Final CPI m/m,low
02:45:00,EUR,French Final CPI m/m,low
03:15:00,CHF,PPI m/m,medium
04:30:00,GBP,BOE Credit Conditions Survey,medium
08:30:00,CAD,NHPI m/m,medium
08:30:00,USD,PPI m/m,high
08:30:00,USD,Unemployment Claims,high
08:30:00,USD,Core PPI m/m,medium
09:30:00,USD,Fed Chair Yellen Testifies,high
10:30:00,USD,Natural Gas Storage,low
13:00:00,USD,FOMC Member Brainard Speaks,medium
13:01:00,USD,30-y Bond Auction,low
13:58:00,USD,Federal Budget Balance,low
18:30:00,NZD,BusinessNZ Manufacturing Index,medium
