time,currency,event,impact
01:45:00,CHF,Unemployment Rate,low
01:01:00,EUR,Italian Bank Holiday,holiday
01:01:00,CNY,M2 Money Supply y/y,low
01:01:00,CNY,New Loans,low
08:30:00,USD,Unemployment Claims,medium
10:30:00,USD,Natural Gas Storage,low
16:45:00,NZD,Manufacturing Sales q/q,low
18:50:00,JPY,M2 Money Stock y/y,low
19:01:00,GBP,RICS House Price Balance,low
20:30:00,CNY,CPI y/y,low
20:30:00,CNY,PPI y/y,low
21:00:00,CNY,Retail Sales y/y,medium
21:00:00,CNY,Fixed Asset Investment ytd/y,low
21:00:00,CNY,Industrial Production y/y,low
21:00:00,CNY,NBS Press Conference,low
21:00:00,CNY,Unemployment Rate,low
01:01:00,CNY,Trade Balance,low
01:01:00,CNY,USD-Denominated Trade Balance,low
