time,currency,event,impact
01:01:00,CNY,M2 Money Supply y/y,low
01:01:00,CNY,New Loans,low
07:45:00,EUR,Main Refinancing Rate,high
07:45:00,EUR,Monetary Policy Statement,high
08:30:00,EUR,ECB Press Conference,high
08:30:00,USD,Unemployment Claims,medium
10:30:00,USD,Natural Gas Storage,low
13:01:00,USD,30-y Bond Auction,medium
19:01:00,GBP,RICS House Price Balance,low
19:50:00,JPY,BSI Manufacturing Index,low
19:50:00,JPY,PPI y/y,low
21:30:00,CNY,CPI y/y,low
21:30:00,CNY,PPI y/y,low
22:00:00,CNY,Retail Sales y/y,medium
22:00:00,CNY,Fixed Asset Investment ytd/y,low
22:00:00,CNY,Industrial Production y/y,low
22:00:00,CNY,NBS Press Conference,low
22:00:00,CNY,Unemployment Rate,low
01:01:00,CNY,Trade Balance,low
01:01:00,CNY,USD-Denominated Trade Balance,low
