time,currency,event,impact
04:30:00,GBP,Public Sector Net Borrowing,medium
07:30:00,EUR,German Buba President Weidmann Speaks,medium
08:30:00,CAD,Core CPI m/m,high
08:30:00,CAD,CPI m/m,medium
10:00:00,EUR,Consumer Confidence,low
12:30:00,USD,FOMC Member George Speaks,medium
12:40:00,USD,FOMC Member Tarullo Speaks,low
12:55:00,USD,FOMC Member Bullard Speaks,high
