time,currency,event,impact
02:00:00,EUR,German Final CPI m/m,low
02:00:00,EUR,German WPI m/m,low
04:30:00,GBP,CPI y/y,high
04:30:00,GBP,PPI Input m/m,medium
04:30:00,GBP,RPI y/y,medium
04:30:00,GBP,Core CPI y/y,low
04:30:00,GBP,ONS HPI y/y,low
04:30:00,GBP,PPI Output m/m,low
05:00:00,EUR,German ZEW Economic Sentiment,high
05:00:00,EUR,Industrial Production m/m,medium
05:00:00,EUR,ZEW Economic Sentiment,medium
07:30:00,USD,NFIB Small Business Index,low
08:30:00,USD,Core Retail Sales m/m,high
08:30:00,USD,Retail Sales m/m,high
08:30:00,USD,Import Prices m/m,medium
10:00:00,USD,Business Inventories m/m,medium
18:45:00,NZD,Retail Sales q/q,high
18:49:00,NZD,Core Retail Sales q/q,medium
20:30:00,AUD,Westpac Consumer Sentiment,medium
21:30:00,AUD,Wage Price Index q/q,medium
