time,currency,event,impact
00:00:00,JPY,Economy Watchers Sentiment,low
01:45:00,CHF,Unemployment Rate,low
02:00:00,EUR,German Trade Balance,medium
03:15:00,CHF,Retail Sales y/y,medium
04:30:00,EUR,Sentix Investor Confidence,low
01:01:00,EUR,Eurogroup Meetings,medium
06:00:00,EUR,German Industrial Production m/m,medium
08:13:00,CAD,Housing Starts,low
12:15:00,GBP,BOE Gov Carney Speaks,high
13:05:00,USD,FOMC Member Bullard Speaks,high
18:50:00,JPY,BSI Manufacturing Index,medium
18:50:00,JPY,Tertiary Industry Activity m/m,medium
18:50:00,JPY,M2 Money Stock y/y,low
19:01:00,GBP,RICS House Price Balance,low
19:30:00,AUD,NAB Business Confidence,high
19:30:00,AUD,Home Loans m/m,medium
22:45:00,JPY,30-y Bond Auction,low
