time,currency,event,impact
02:00:00,CHF,UBS Consumption Indicator,low
02:00:00,EUR,German GfK Consumer Climate,medium
02:00:00,EUR,German Import Prices m/m,low
03:00:00,CHF,KOF Economic Barometer,medium
04:00:00,EUR,M3 Money Supply y/y,medium
04:00:00,EUR,Private Loans y/y,low
04:10:00,EUR,Retail PMI,low
04:20:00,GBP,MPC Member Bean Speaks,medium
04:30:00,GBP,Second Estimate GDP q/q,high
04:30:00,GBP,Prelim Business Investment q/q,medium
04:30:00,GBP,Index of Services 3m/3m,low
05:12:00,EUR,Italian 10-y Bond Auction,high
08:30:00,USD,Core Durable Goods Orders m/m,high
08:30:00,USD,Durable Goods Orders m/m,medium
10:00:00,USD,Fed Chairman Bernanke Testifies,high
10:00:00,USD,Pending Home Sales m/m,high
10:30:00,USD,Crude Oil Inventories,medium
12:30:00,EUR,ECB President Draghi Speaks,high
16:45:00,NZD,Building Consents m/m,low
18:15:00,JPY,Final Manufacturing PMI,low
18:50:00,JPY,Prelim Industrial Production m/m,medium
19:00:00,AUD,HIA New Home Sales m/m,medium
19:00:00,NZD,Final ANZ Business Confidence,high
19:01:00,GBP,GfK Consumer Confidence,low
19:30:00,AUD,Private Capital Expenditure q/q,high
19:30:00,AUD,Private Sector Credit m/m,medium
