time,currency,event,impact
19:01:00,GBP,Rightmove HPI m/m,low
20:30:00,JPY,BOJ Gov Kuroda Speaks,high
21:30:00,AUD,Home Loans m/m,medium
22:00:00,CNY,GDP q/y,high
22:00:00,CNY,Fixed Asset Investment ytd/y,medium
22:00:00,CNY,Industrial Production y/y,medium
22:00:00,CNY,NBS Press Conference,medium
22:00:00,CNY,Retail Sales y/y,low
