time,currency,event,impact
02:00:00,EUR,German WPI m/m,low
04:00:00,EUR,Italian Industrial Production m/m,medium
05:00:00,EUR,Industrial Production m/m,medium
10:30:00,CAD,BOC Business Outlook Survey,medium
15:30:00,NZD,REINZ HPI m/m,medium
16:00:00,NZD,NZIER Business Confidence,medium
16:00:00,USD,Fed Chairman Bernanke Speaks,high
16:45:00,NZD,FPI m/m,low
18:50:00,JPY,M2 Money Stock y/y,low
19:01:00,GBP,RICS House Price Balance,medium
