time,currency,event,impact
01:30:00,EUR,ECB President Trichet Speaks,medium
02:15:00,CHF,Trade Balance,low
03:15:00,CHF,PPI m/m,medium
04:00:00,EUR,Italian Quarterly Unemployment Rate,low
04:30:00,GBP,Retail Sales m/m,high
04:30:00,GBP,M4 Money Supply m/m,low
04:45:00,GBP,Monetary Policy Report Hearings,high
05:00:00,CHF,Credit Suisse Economic Expectations,medium
06:00:00,GBP,CBI Industrial Order Expectations,medium
08:30:00,CAD,Wholesale Sales m/m,medium
08:30:00,USD,Unemployment Claims,medium
10:00:00,USD,Fed Chairman Bernanke Testifies,high
10:00:00,USD,CB Leading Index m/m,low
10:30:00,USD,Natural Gas Storage,low
12:00:00,USD,Philly Fed Manufacturing Index,medium
18:45:00,NZD,Visitor Arrivals m/m,low
19:50:00,JPY,All Industries Activity m/m,low
21:30:00,AUD,New Motor Vehicle Sales m/m,low
23:00:00,NZD,Credit Card Spending y/y,low
