time,currency,event,impact
18:45:00,NZD,Building Consents m/m,medium
19:50:00,JPY,Prelim Industrial Production m/m,medium
21:30:00,AUD,HIA New Home Sales m/m,medium
21:30:00,AUD,NAB Quarterly Business Confidence,low
