time,currency,event,impact
06:00:00,EUR,German Industrial Production m/m,medium
08:30:00,USD,Prelim Nonfarm Productivity q/q,medium
08:30:00,USD,Prelim Unit Labor Costs q/q,medium
14:15:00,USD,FOMC Statement,high
14:15:00,USD,Federal Funds Rate,high
15:00:00,USD,Consumer Credit m/m,low
19:30:00,AUD,Cash Rate,high
19:30:00,AUD,RBA Rate Statement,high
19:50:00,JPY,Core Machinery Orders m/m,medium
19:50:00,JPY,Bank Lending y/y,low
19:50:00,JPY,M2 Money Stock y/y,low
21:30:00,AUD,Home Loans m/m,medium
21:30:00,AUD,HPI q/q,low
