time,currency,event,impact
04:30:00,GBP,Retail Sales m/m,high
05:00:00,CHF,Credit Suisse Economic Expectations,medium
05:00:00,EUR,ECB Monthly Bulletin,medium
06:00:00,EUR,ECB President Trichet Speaks,medium
08:30:00,CAD,Manufacturing Sales m/m,medium
08:30:00,USD,Empire State Manufacturing Index,medium
08:30:00,USD,Import Prices m/m,medium
08:30:00,USD,Unemployment Claims,low
09:00:00,USD,TIC Long-Term Purchases,high
09:15:00,USD,Capacity Utilization Rate,medium
09:15:00,USD,Industrial Production m/m,medium
10:00:00,USD,Fed Chairman Bernanke Testifies,high
10:30:00,CAD,BOC Review,low
10:30:00,USD,Natural Gas Storage,low
12:00:00,USD,Philly Fed Manufacturing Index,medium
13:00:00,USD,NAHB Housing Market Index,low
18:50:00,JPY,Tertiary Industry Activity m/m,medium
