time,currency,event,impact
16:45:00,NZD,Trade Balance,high
18:50:00,JPY,Monetary Policy Meeting Minutes,medium
19:00:00,NZD,Final ANZ Business Confidence,medium
21:00:00,NZD,Inflation Expectations q/q,high
