time,currency,event,impact
06:00:00,EUR,German Buba Monthly Report,medium
06:00:00,USD,Treasury Sec Paulson Speaks,low
06:30:00,EUR,ECB President Trichet Speaks,medium
08:30:00,CAD,Foreign Securities Purchases,medium
08:30:00,CAD,Wholesale Sales m/m,medium
10:30:00,USD,Treasury Sec Paulson Speaks,low
13:00:00,USD,NAHB Housing Market Index,medium
16:45:00,NZD,Visitor Arrivals m/m,low
