time,currency,event,impact
06:00:00,EUR,German Buba Monthly Report,medium
01:01:00,USD,Bank Holiday,holiday
08:30:00,CAD,Foreign Securities Purchases,medium
08:30:00,CAD,Wholesale Sales m/m,medium
01:01:00,CNY,Bank Holiday,holiday
