time,currency,event,impact
02:00:00,EUR,German Retail Sales m/m,low
02:45:00,EUR,French Gov Budget Balance,low
03:00:00,EUR,Spanish Unemployment Change,low
01:01:00,EUR,Italian Bank Holiday,holiday
04:30:00,GBP,M4 Money Supply m/m,low
04:30:00,GBP,Mortgage Approvals,low
04:30:00,GBP,Net Lending to Individuals m/m,low
05:00:00,AUD,RBA Deputy Gov Debelle Speaks,medium
05:00:00,EUR,PPI m/m,low
05:24:00,GBP,10-y Bond Auction,low
08:30:00,CAD,Building Permits m/m,low
09:45:00,USD,IBD/TIPP Economic Optimism,low
01:01:00,USD,Wards Total Vehicle Sales,low
11:45:00,EUR,German Buba President Weidmann Speaks,low
14:00:00,USD,Beige Book,low
14:00:00,USD,FOMC Member Bostic Speaks,low
14:00:00,USD,FOMC Member Evans Speaks,low
18:30:00,AUD,AIG Construction Index,low
21:00:00,NZD,ANZ Commodity Prices m/m,low
21:30:00,AUD,Retail Sales m/m,medium
21:30:00,AUD,Trade Balance,low
21:45:00,CNY,Caixin Services PMI,low
23:35:00,JPY,10-y Bond Auction,low
