time,currency,event,impact
01:01:00,AUD,Bank Holiday,holiday
19:50:00,JPY,Monetary Base y/y,low
20:00:00,AUD,MI Inflation Gauge m/m,low
01:01:00,CNY,Bank Holiday,holiday
