time,currency,event,impact
01:35:00,JPY,BOJ Gov Kuroda Speaks,medium
04:00:00,EUR,M3 Money Supply y/y,low
04:00:00,EUR,Private Loans y/y,low
06:00:00,EUR,German Buba Monthly Report,low
07:45:00,EUR,ECB President Lagarde Speaks,medium
08:00:00,USD,FOMC Member Evans Speaks,medium
08:30:00,USD,Core Durable Goods Orders m/m,medium
08:30:00,USD,Durable Goods Orders m/m,medium
09:00:00,USD,FOMC Member Williams Speaks,low
11:00:00,GBP,BOE Gov Bailey Speaks,high
12:00:00,USD,FOMC Member Williams Speaks,medium
12:50:00,USD,FOMC Member Brainard Speaks,medium
19:50:00,JPY,Monetary Policy Meeting Minutes,low
21:30:00,AUD,Retail Sales m/m,medium
