time,currency,event,impact
02:00:00,EUR,German Factory Orders m/m,medium
03:00:00,EUR,ECB President Draghi Speaks,high
03:30:00,AUD,RBA Deputy Gov Debelle Speaks,medium
04:10:00,EUR,Retail PMI,low
04:30:00,GBP,Housing Equity Withdrawal q/q,low
08:30:00,CAD,Trade Balance,high
08:30:00,USD,Trade Balance,medium
09:00:00,USD,FOMC Member Tarullo Speaks,low
09:45:00,USD,Final Services PMI,low
10:00:00,USD,ISM Services PMI,high
14:00:00,USD,FOMC Meeting Minutes,high
19:30:00,AUD,AIG Construction Index,low
20:30:00,JPY,BOJ Gov Kuroda Speaks,high
