time,currency,event,impact
01:58:00,JPY,Prelim Machine Tool Orders y/y,low
04:00:00,EUR,Italian Quarterly Unemployment Rate,low
09:30:00,GBP,CB Leading Index m/m,low
13:01:00,USD,10-y Bond Auction,low
13:15:00,USD,FOMC Member Brainard Speaks,medium
18:30:00,AUD,RBA Assist Gov Kent Speaks,medium
18:45:00,NZD,FPI m/m,low
19:50:00,JPY,BSI Manufacturing Index,medium
21:30:00,AUD,NAB Business Confidence,medium
22:00:00,CNY,Industrial Production y/y,high
22:00:00,CNY,Fixed Asset Investment ytd/y,medium
22:00:00,CNY,Retail Sales y/y,low
