time,currency,event,impact
02:00:00,EUR,German Final GDP q/q,low
04:00:00,EUR,Italian Retail Sales m/m,low
04:30:00,GBP,Second Estimate GDP q/q,high
04:30:00,GBP,Index of Services 3m/3m,low
10:00:00,USD,Existing Home Sales,high
10:00:00,USD,Fed Chairman Bernanke Testifies,high
10:30:00,USD,Crude Oil Inventories,medium
12:30:00,GBP,MPC Member Blanchflower Speaks,medium
16:45:00,NZD,Trade Balance,high
18:00:00,AUD,CB Leading Index m/m,medium
19:30:00,AUD,Private Capital Expenditure q/q,high
21:00:00,NZD,Final ANZ Business Confidence,high
